datetime,device_name,frequency,humidity,latitude,longitude,network,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-09-25 22:00:00+00:00,airqo_g5341,hourly,81.79166665,0.333481,32.5685655,airqo,46.2,46.2,Makerere University Weather Station 94,19.56666692
2025-09-25 22:00:00+00:00,airqo_g5339,hourly,81.79166665,0,0,airqo,23.65,23.65,Makerere University Weather Station 94,19.56666692
2025-09-25 22:00:00+00:00,aq_g506,hourly,81.79166665,0,0,airqo,52.98,52.98,Makerere University Weather Station 94,19.56666692
2025-09-25 22:00:00+00:00,aq_g501,hourly,81.79166665,0,0,airqo,30.61,30.61,Makerere University Weather Station 94,19.56666692
2025-09-25 23:00:00+00:00,aq_g506,hourly,0,0,0,airqo,25.13,25.13,Makerere University Weather Station 94,0
2025-09-25 23:00:00+00:00,aq_g501,hourly,0,0,0,airqo,22.21,22.21,Makerere University Weather Station 94,0
2025-09-25 23:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,63.3,99.79,Makerere University Weather Station 94,0
2025-09-25 23:00:00+00:00,airqo_g5341,hourly,82.76666701,0.333507,32.568596,airqo,20.19,20.19,Makerere University Weather Station 94,18.49999984
2025-09-26 00:00:00+00:00,aq_g501,hourly,85.56666573,0,0,airqo,33.02,33.02,Makerere University Weather Station 94,18.57499997
2025-09-26 00:00:00+00:00,airqo_g5341,hourly,85.56666573,0.334588667,32.5680335,airqo,53.75,53.75,Makerere University Weather Station 94,18.57499997
2025-09-26 00:00:00+00:00,aq_g506,hourly,0,0,0,airqo,65.16,65.16,Makerere University Weather Station 94,0
2025-09-26 00:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,62.15,60.9,Makerere University Weather Station 94,0
2025-09-26 01:00:00+00:00,aq_g506,hourly,0,0,0,airqo,67.16,67.16,Makerere University Weather Station 94,0
2025-09-26 01:00:00+00:00,airqo_g5341,hourly,88.58333329,0.334439286,32.56811929,airqo,70.57,70.57,Makerere University Weather Station 94,18.21666686
2025-09-26 01:00:00+00:00,aq_g501,hourly,0,0,0,airqo,42.7,42.7,Makerere University Weather Station 94,0
2025-09-26 01:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,20.48,20.48,Makerere University Weather Station 94,
2025-09-26 02:00:00+00:00,airqo_g5341,hourly,88.9500012,0.333525,32.568615,airqo,46.25,46.25,Makerere University Weather Station 94,18.11666663
2025-09-26 02:00:00+00:00,airqo_g5339,hourly,88.9500012,0,0,airqo,51.71,51.71,Makerere University Weather Station 94,18.11666663
2025-09-26 02:00:00+00:00,aq_g506,hourly,88.9500012,0,0,airqo,52.74,52.74,Makerere University Weather Station 94,18.11666663
2025-09-26 02:00:00+00:00,aq_g501,hourly,0,0,0,airqo,36.98,36.98,Makerere University Weather Station 94,0
2025-09-26 03:00:00+00:00,airqo_g5341,hourly,89.06666686,0.333525,32.568615,airqo,59.96,59.96,Makerere University Weather Station 94,18.27499994
2025-09-26 03:00:00+00:00,aq_g506,hourly,89.06666686,0,0,airqo,55.28,55.28,Makerere University Weather Station 94,18.27499994
2025-09-26 03:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,11.44,11.44,Makerere University Weather Station 94,
2025-09-26 03:00:00+00:00,aq_g501,hourly,89.06666686,0,0,airqo,27.81,27.81,Makerere University Weather Station 94,18.27499994
2025-09-26 04:00:00+00:00,airqo_g5341,hourly,88.10833295,0.333527,32.568665,airqo,62.29,62.29,Makerere University Weather Station 94,18.84166654
2025-09-26 04:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,9.78,9.78,Makerere University Weather Station 94,
2025-09-26 04:00:00+00:00,aq_g506,hourly,88.10833295,0,0,airqo,69.92,69.92,Makerere University Weather Station 94,18.84166654
2025-09-26 04:00:00+00:00,aq_g501,hourly,88.10833295,0,0,airqo,47.93,47.93,Makerere University Weather Station 94,18.84166654
2025-09-26 05:00:00+00:00,aq_g501,hourly,0,0,4.652625714,airqo,59.93,59.93,Makerere University Weather Station 94,0
2025-09-26 05:00:00+00:00,aq_g506,hourly,0,0,0,airqo,79.53,79.53,Makerere University Weather Station 94,0
2025-09-26 05:00:00+00:00,airqo_g5341,hourly,87.57166667,0.333527,32.568665,airqo,19.05,19.05,Makerere University Weather Station 94,22.96
2025-09-26 05:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,11.65,11.65,Makerere University Weather Station 94,
2025-09-26 06:00:00+00:00,aq_g506,hourly,0,0,0,airqo,62.07,62.07,Makerere University Weather Station 94,0
2025-09-26 06:00:00+00:00,aq_g501,hourly,0,0,0,airqo,41.05,41.05,Makerere University Weather Station 94,0
2025-09-26 06:00:00+00:00,airqo_g5341,hourly,80.6250001,0.3335266,32.568652,airqo,57.15,57.15,Makerere University Weather Station 94,21.79166683
2025-09-26 06:00:00+00:00,airqo_g5339,hourly,80.6250001,0,0,airqo,15.16,15.16,Makerere University Weather Station 94,21.79166683
2025-09-26 07:00:00+00:00,aq_g501,hourly,73.99999897,0,0,airqo,17.04,17.04,Makerere University Weather Station 94,23.40833346
2025-09-26 07:00:00+00:00,aq_g506,hourly,73.99999897,0,0,airqo,20.37,20.37,Makerere University Weather Station 94,23.40833346
2025-09-26 07:00:00+00:00,airqo_g5341,hourly,73.99999897,0.333525,32.5686,airqo,19.89,19.89,Makerere University Weather Station 94,23.40833346
2025-09-26 07:00:00+00:00,airqo_g5339,hourly,73.99999897,0,0,airqo,13.38,13.38,Makerere University Weather Station 94,23.40833346
2025-09-26 08:00:00+00:00,aq_g501,hourly,71.18333379,0,0,airqo,16.07,16.07,Makerere University Weather Station 94,24.6916666
2025-09-26 08:00:00+00:00,aq_g506,hourly,0,0,0,airqo,18.9,18.9,Makerere University Weather Station 94,0
2025-09-26 08:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,27.13,27.13,Makerere University Weather Station 94,
2025-09-26 08:00:00+00:00,airqo_g5341,hourly,65.59,0.324233571,32.58458357,airqo,19.83,19.83,Makerere University Weather Station 94,30.19571429
2025-09-26 09:00:00+00:00,aq_g506,hourly,0,0,0,airqo,25.2,25.2,Makerere University Weather Station 94,0
2025-09-26 09:00:00+00:00,aq_g501,hourly,70.70833395,0,0,airqo,15.69,15.69,Makerere University Weather Station 94,25.10833343
2025-09-26 09:00:00+00:00,airqo_g5341,hourly,70.70833395,0.320517,32.590977,airqo,17.01,17.01,Makerere University Weather Station 94,25.10833343
2025-09-26 09:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,19.79,19.79,Makerere University Weather Station 94,
2025-09-26 10:00:00+00:00,airqo_g5341,hourly,68.096,0.320517,32.590977,airqo,23.42,23.42,Makerere University Weather Station 94,29.862
2025-09-26 10:00:00+00:00,aq_g506,hourly,67.68333217,0,0,airqo,17.35,17.35,Makerere University Weather Station 94,25.82500013
2025-09-26 10:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,17.58,17.58,Makerere University Weather Station 94,
2025-09-26 10:00:00+00:00,aq_g501,hourly,67.68333217,0,0,airqo,16.57,16.57,Makerere University Weather Station 94,25.82500013
2025-09-26 11:00:00+00:00,aq_g501,hourly,0,0,0,airqo,20.14,,Makerere University Weather Station 94,0
2025-09-26 11:00:00+00:00,airqo_g5339,hourly,63.62499992,0,0,airqo,44.36,44.36,Makerere University Weather Station 94,25.52500025
2025-09-26 11:00:00+00:00,aq_g506,hourly,0,0,0,airqo,26.86,26.86,Makerere University Weather Station 94,0
2025-09-26 11:00:00+00:00,airqo_g5341,hourly,63.62499992,0.333473,32.56852,airqo,16.8,16.8,Makerere University Weather Station 94,25.52500025
2025-09-26 12:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,14.31,14.31,Makerere University Weather Station 94,
2025-09-26 12:00:00+00:00,airqo_g5341,hourly,62.65833328,0.3320478,32.5682522,airqo,17.02,17.02,Makerere University Weather Station 94,25.35833311
2025-09-26 12:00:00+00:00,aq_g501,hourly,0,0,0,airqo,23.73,,Makerere University Weather Station 94,0
2025-09-26 12:00:00+00:00,aq_g506,hourly,0,0,0,airqo,19.9,19.9,Makerere University Weather Station 94,0
2025-09-26 13:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,15.57,15.57,Makerere University Weather Station 94,
2025-09-26 13:00:00+00:00,aq_g506,hourly,70.30000041,0,0,airqo,30.68,30.68,Makerere University Weather Station 94,23.64166657
2025-09-26 13:00:00+00:00,aq_g501,hourly,70.30000041,0,0,airqo,31.2,31.2,Makerere University Weather Station 94,23.64166657
2025-09-26 13:00:00+00:00,airqo_g5341,hourly,80.36714286,0.326347,32.567181,airqo,22.3,22.3,Makerere University Weather Station 94,25.13857143
2025-09-26 14:00:00+00:00,aq_g501,hourly,70.25833329,0,0,airqo,46.92,46.92,Makerere University Weather Station 94,24.05000019
2025-09-26 14:00:00+00:00,airqo_g5341,hourly,77.01,0.331474143,32.56814243,airqo,20.09,20.09,Makerere University Weather Station 94,26.23714286
2025-09-26 14:00:00+00:00,airqo_g5339,hourly,70.25833329,0,0,airqo,35.16,35.16,Makerere University Weather Station 94,24.05000019
2025-09-26 14:00:00+00:00,aq_g506,hourly,0,0,0,airqo,20.67,20.67,Makerere University Weather Station 94,0
2025-09-26 15:00:00+00:00,aq_g501,hourly,0,0,0,airqo,50.28,,Makerere University Weather Station 94,0
2025-09-26 15:00:00+00:00,aq_g506,hourly,0,0,0,airqo,22.93,22.93,Makerere University Weather Station 94,0
2025-09-26 15:00:00+00:00,airqo_g5339,hourly,71.95833325,0,0,airqo,32.49,32.49,Makerere University Weather Station 94,23.31666676
2025-09-26 15:00:00+00:00,airqo_g5341,hourly,78.084,0.333525,32.568527,airqo,18.74,18.74,Makerere University Weather Station 94,25.762
2025-09-26 16:00:00+00:00,airqo_g5339,hourly,66.89166625,0,0,airqo,39.57,39.57,Makerere University Weather Station 94,22.66666698
2025-09-26 16:00:00+00:00,airqo_g5341,hourly,66.89166625,0.333535833,32.56852517,airqo,48.17,48.17,Makerere University Weather Station 94,22.66666698
2025-09-26 16:00:00+00:00,aq_g501,hourly,66.89166625,0,0,airqo,44.12,44.12,Makerere University Weather Station 94,22.66666698
2025-09-26 16:00:00+00:00,aq_g506,hourly,66.89166625,0,0,airqo,45.56,45.56,Makerere University Weather Station 94,22.66666698
2025-09-26 17:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,16.87,16.87,Makerere University Weather Station 94,
2025-09-26 17:00:00+00:00,airqo_g5341,hourly,68.90833328,0.33359,32.568516,airqo,69.9,69.9,Makerere University Weather Station 94,22.10833327
2025-09-26 17:00:00+00:00,aq_g501,hourly,0,0,0,airqo,72.49,,Makerere University Weather Station 94,0
2025-09-26 17:00:00+00:00,aq_g506,hourly,68.90833328,0,0,airqo,68,68,Makerere University Weather Station 94,22.10833327
2025-09-26 18:00:00+00:00,airqo_g5341,hourly,68.69166642,0.33359,32.568516,airqo,44.95,44.95,Makerere University Weather Station 94,21.59999975
2025-09-26 18:00:00+00:00,aq_g501,hourly,68.69166642,0,0,airqo,44.78,44.78,Makerere University Weather Station 94,21.59999975
2025-09-26 18:00:00+00:00,aq_g506,hourly,68.69166642,0,0,airqo,41.34,41.34,Makerere University Weather Station 94,21.59999975
2025-09-26 18:00:00+00:00,airqo_g5339,hourly,68.69166642,0,0,airqo,45.09,45.09,Makerere University Weather Station 94,21.59999975
2025-09-26 19:00:00+00:00,airqo_g5341,hourly,71.64166719,0.33359,32.568516,airqo,40.12,40.12,Makerere University Weather Station 94,21.16666683
2025-09-26 19:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,13.79,13.79,Makerere University Weather Station 94,
2025-09-26 19:00:00+00:00,aq_g506,hourly,71.64166719,0,0,airqo,41.63,41.63,Makerere University Weather Station 94,21.16666683
2025-09-26 20:00:00+00:00,airqo_g5341,hourly,76.60000026,0.333606667,32.56857017,airqo,47.3,47.3,Makerere University Weather Station 94,21.19166676
2025-09-26 20:00:00+00:00,airqo_g5339,hourly,76.60000026,0,0,airqo,25.15,25.15,Makerere University Weather Station 94,21.19166676
2025-09-26 20:00:00+00:00,aq_g506,hourly,76.60000026,0,0,airqo,49.52,49.52,Makerere University Weather Station 94,21.19166676
2025-09-26 21:00:00+00:00,airqo_g5341,hourly,92.41333333,0.33361,32.568581,airqo,16.82,16.82,Makerere University Weather Station 94,21.69
2025-09-26 21:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,12.79,12.79,Makerere University Weather Station 94,
2025-09-26 21:00:00+00:00,aq_g506,hourly,80.74999899,0,0,airqo,54.5,54.5,Makerere University Weather Station 94,20.5
2025-09-26 22:00:00+00:00,airqo_g5339,hourly,82.42499977,0,0,airqo,29.41,29.41,Makerere University Weather Station 94,20.01666673
2025-09-26 22:00:00+00:00,airqo_g5341,hourly,82.42499977,0.33361,32.568581,airqo,65.36,65.36,Makerere University Weather Station 94,20.01666673
2025-09-26 23:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,13.08,13.08,Makerere University Weather Station 94,
2025-09-26 23:00:00+00:00,aq_g506,hourly,83.14999938,0,0,airqo,43.14,43.14,Makerere University Weather Station 94,19.60000038
2025-09-26 23:00:00+00:00,airqo_g5341,hourly,83.14999938,0.33361,32.568581,airqo,35.2,35.2,Makerere University Weather Station 94,19.60000038
2025-09-27 00:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,12.51,12.51,Makerere University Weather Station 94,0
2025-09-27 00:00:00+00:00,aq_g506,hourly,82.9249993,0,0,airqo,29.69,29.69,Makerere University Weather Station 94,19.63333384
2025-09-27 00:00:00+00:00,airqo_g5341,hourly,96.23142857,0.333613571,32.56854529,airqo,31.01,31.01,Makerere University Weather Station 94,20.44714286
2025-09-27 01:00:00+00:00,airqo_g5341,hourly,96.665,0.332928,32.56712217,airqo,42.89,42.89,Makerere University Weather Station 94,20.47333333
2025-09-27 01:00:00+00:00,airqo_g5339,hourly,0,0,0,airqo,10.69,10.69,Makerere University Weather Station 94,0
2025-09-27 01:00:00+00:00,aq_g506,hourly,0,0,0,airqo,51.25,51.25,Makerere University Weather Station 94,0
2025-09-27 02:00:00+00:00,airqo_g5339,hourly,85.40833294,0,0,airqo,15.92,15.92,Makerere University Weather Station 94,19.36666616
2025-09-27 02:00:00+00:00,aq_g506,hourly,85.40833294,0,0,airqo,31.46,31.46,Makerere University Weather Station 94,19.36666616
2025-09-27 02:00:00+00:00,airqo_g5341,hourly,96.75,0.334321333,32.56164567,airqo,29.86,29.86,Makerere University Weather Station 94,20.53
2025-09-27 03:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,12.34,12.34,Makerere University Weather Station 94,
2025-09-27 03:00:00+00:00,aq_g506,hourly,0,0,0,airqo,20.29,20.29,Makerere University Weather Station 94,0
2025-09-27 03:00:00+00:00,airqo_g5341,hourly,96.75,0.343978,32.564781,airqo,30.23,30.23,Makerere University Weather Station 94,20.31
2025-09-27 04:00:00+00:00,airqo_g5341,hourly,87.64166633,0.341460667,32.568359,airqo,39.45,39.45,Makerere University Weather Station 94,19.63333321
2025-09-27 04:00:00+00:00,aq_g506,hourly,0,0,0,airqo,16.66,16.66,Makerere University Weather Station 94,0
2025-09-27 04:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,11.63,11.63,Makerere University Weather Station 94,
2025-09-27 05:00:00+00:00,airqo_g5341,hourly,89.55833316,0.340202,32.570148,airqo,30.11,30.11,Makerere University Weather Station 94,20.36666679
2025-09-27 05:00:00+00:00,airqo_g5339,hourly,89.55833316,0,0,airqo,10.85,10.85,Makerere University Weather Station 94,20.36666679
2025-09-27 05:00:00+00:00,aq_g506,hourly,0,0,0,airqo,15.59,15.59,Makerere University Weather Station 94,0
2025-09-27 06:00:00+00:00,airqo_g5339,hourly,87.44166642,0,0,airqo,11.12,11.12,Makerere University Weather Station 94,21.6833334
2025-09-27 06:00:00+00:00,airqo_g5341,hourly,86.872,0.32684,32.561916,airqo,20.24,20.24,Makerere University Weather Station 94,24.822
2025-09-27 06:00:00+00:00,aq_g506,hourly,0,0,0,airqo,32.85,32.85,Makerere University Weather Station 94,0
2025-09-27 06:00:00+00:00,aq_g501,hourly,0,0,0,airqo,19.12,19.12,Makerere University Weather Station 94,0
2025-09-27 07:00:00+00:00,airqo_g5341,hourly,79.00166667,0.327946167,32.56303067,airqo,20.6,20.6,Makerere University Weather Station 94,26.37
2025-09-27 07:00:00+00:00,aq_g506,hourly,0,0,0,airqo,39.03,39.03,Makerere University Weather Station 94,0
2025-09-27 07:00:00+00:00,aq_g501,hourly,0,0,0,airqo,44.79,44.79,Makerere University Weather Station 94,0
2025-09-27 08:00:00+00:00,aq_g506,hourly,0,0,0,airqo,33.63,33.63,Makerere University Weather Station 94,0
2025-09-27 08:00:00+00:00,aq_g501,hourly,75.41666627,0,0,airqo,14.58,14.58,Makerere University Weather Station 94,23.78333314
2025-09-27 08:00:00+00:00,airqo_g5341,hourly,75.41666627,0.333477,32.568604,airqo,13.7,13.7,Makerere University Weather Station 94,23.78333314
2025-09-27 09:00:00+00:00,aq_g501,hourly,0,0,0,airqo,22.98,,Makerere University Weather Station 94,0
2025-09-27 09:00:00+00:00,aq_g506,hourly,71.01666679,0,0,airqo,14.78,14.78,Makerere University Weather Station 94,24.7833333
2025-09-27 09:00:00+00:00,airqo_g5341,hourly,71.01666679,0.333477,32.568604,airqo,15.82,15.82,Makerere University Weather Station 94,24.7833333
2025-09-27 10:00:00+00:00,airqo_g5339,hourly,65.93333383,0,0,airqo,22.24,22.24,Makerere University Weather Station 94,26.22499975
2025-09-27 10:00:00+00:00,aq_g501,hourly,65.93333383,0,0,airqo,17.03,17.03,Makerere University Weather Station 94,26.22499975
2025-09-27 10:00:00+00:00,aq_g506,hourly,65.93333383,0,0,airqo,15.26,15.26,Makerere University Weather Station 94,26.22499975
2025-09-27 10:00:00+00:00,airqo_g5341,hourly,62.71833333,0.333524333,32.568606,airqo,25.29,25.29,Makerere University Weather Station 94,31.34833333
2025-09-27 11:00:00+00:00,aq_g501,hourly,60.67499965,0,0,airqo,16.95,16.95,Makerere University Weather Station 94,26.76666641
2025-09-27 11:00:00+00:00,airqo_g5341,hourly,63.02,0.333548,32.568607,airqo,23.12,23.12,Makerere University Weather Station 94,30.38666667
2025-09-27 11:00:00+00:00,airqo_g5339,hourly,60.67499965,0,0,airqo,15.03,15.03,Makerere University Weather Station 94,26.76666641
2025-09-27 11:00:00+00:00,aq_g506,hourly,0,0,0,airqo,17.56,17.56,Makerere University Weather Station 94,0
2025-09-27 12:00:00+00:00,airqo_g5339,hourly,61.79166635,0,0,airqo,14.43,14.43,Makerere University Weather Station 94,25.82499997
2025-09-27 12:00:00+00:00,aq_g506,hourly,0,0,0,airqo,17.41,17.41,Makerere University Weather Station 94,0
2025-09-27 12:00:00+00:00,aq_g501,hourly,0,0,0,airqo,17.86,,Makerere University Weather Station 94,0
2025-09-27 12:00:00+00:00,airqo_g5341,hourly,69.424,0.333563,32.568626,airqo,20.91,20.91,Makerere University Weather Station 94,27.442
2025-09-27 13:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,13.94,13.94,Makerere University Weather Station 94,
2025-09-27 13:00:00+00:00,aq_g506,hourly,65.24999936,0,0,airqo,13.75,13.75,Makerere University Weather Station 94,23.99166648
2025-09-27 13:00:00+00:00,aq_g501,hourly,0,0,0,airqo,20.1,,Makerere University Weather Station 94,0
2025-09-27 13:00:00+00:00,airqo_g5341,hourly,70.88,0.333498714,32.56855857,airqo,19.07,19.07,Makerere University Weather Station 94,26.75142857
2025-09-27 14:00:00+00:00,airqo_g5339,hourly,66.22500022,0,0,airqo,20.45,20.45,Makerere University Weather Station 94,24.4416666
2025-09-27 14:00:00+00:00,aq_g506,hourly,0,0,0,airqo,16.43,16.43,Makerere University Weather Station 94,0
2025-09-27 14:00:00+00:00,airqo_g5341,hourly,66.22500022,0.3334256,32.5684496,airqo,20.39,20.39,Makerere University Weather Station 94,24.4416666
2025-09-27 14:00:00+00:00,aq_g501,hourly,66.22500022,0,0,airqo,20.76,20.76,Makerere University Weather Station 94,24.4416666
2025-09-27 15:00:00+00:00,airqo_g5341,hourly,80.87571429,0.333557,32.568539,airqo,29.58,29.58,Makerere University Weather Station 94,25.20428571
2025-09-27 15:00:00+00:00,airqo_g5339,hourly,69.59999899,0,0,airqo,34.18,34.18,Makerere University Weather Station 94,23.9666667
2025-09-27 15:00:00+00:00,aq_g501,hourly,69.59999899,0,0,airqo,33.65,33.65,Makerere University Weather Station 94,23.9666667
2025-09-27 15:00:00+00:00,aq_g506,hourly,69.59999899,0,0,airqo,38.05,38.05,Makerere University Weather Station 94,23.9666667
2025-09-27 16:00:00+00:00,airqo_g5341,hourly,83.31666667,0.333878667,32.569044,airqo,22.03,22.03,Makerere University Weather Station 94,23.70666667
2025-09-27 16:00:00+00:00,aq_g506,hourly,69.70833391,0,0,airqo,46.14,46.14,Makerere University Weather Station 94,23.20833333
2025-09-27 16:00:00+00:00,airqo_g5339,hourly,69.70833391,0,0,airqo,48.59,48.59,Makerere University Weather Station 94,23.20833333
2025-09-27 16:00:00+00:00,aq_g501,hourly,69.70833391,0,0,airqo,48.83,48.83,Makerere University Weather Station 94,23.20833333
2025-09-27 17:00:00+00:00,aq_g501,hourly,71.05833342,0,0,airqo,55.44,55.44,Makerere University Weather Station 94,22.3166666
2025-09-27 17:00:00+00:00,airqo_g5341,hourly,71.05833342,0.333943,32.569145,airqo,69.52,69.52,Makerere University Weather Station 94,22.3166666
2025-09-27 17:00:00+00:00,aq_g506,hourly,71.05833342,0,0,airqo,60.39,60.39,Makerere University Weather Station 94,22.3166666
2025-09-27 17:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,9.01,9.01,Makerere University Weather Station 94,
2025-09-27 18:00:00+00:00,airqo_g5341,hourly,73.65833372,0.333943,32.569145,airqo,77.71,77.71,Makerere University Weather Station 94,21.97500038
2025-09-27 18:00:00+00:00,aq_g501,hourly,0,0,0,airqo,117.5,117.5,Makerere University Weather Station 94,0
2025-09-27 18:00:00+00:00,aq_g506,hourly,0,0,0,airqo,45.74,45.74,Makerere University Weather Station 94,0
2025-09-27 18:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,11.34,11.34,Makerere University Weather Station 94,
2025-09-27 19:00:00+00:00,airqo_g5339,hourly,76.12500042,0,0,airqo,43.93,43.93,Makerere University Weather Station 94,21.71666654
2025-09-27 19:00:00+00:00,aq_g506,hourly,76.12500042,0,0,airqo,48.01,48.01,Makerere University Weather Station 94,21.71666654
2025-09-27 19:00:00+00:00,airqo_g5341,hourly,89.77125,0.333787,32.56891888,airqo,14.71,14.71,Makerere University Weather Station 94,22.4475
2025-09-27 19:00:00+00:00,aq_g501,hourly,76.12500042,0,0,airqo,38.38,38.38,Makerere University Weather Station 94,21.71666654
2025-09-27 20:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,21.99,21.99,Makerere University Weather Station 94,
2025-09-27 20:00:00+00:00,airqo_g5341,hourly,80.09166618,0.332377,32.56523867,airqo,34.69,34.69,Makerere University Weather Station 94,21.30833308
2025-09-27 20:00:00+00:00,aq_g501,hourly,0,0,0,airqo,117.46,117.46,Makerere University Weather Station 94,0
2025-09-27 20:00:00+00:00,aq_g506,hourly,0,0,0,airqo,71.64,71.64,Makerere University Weather Station 94,0
2025-09-27 21:00:00+00:00,aq_g506,hourly,83.37499946,0,0,airqo,26.28,26.28,Makerere University Weather Station 94,20.75000016
2025-09-27 21:00:00+00:00,aq_g501,hourly,83.37499946,0,0,airqo,19.53,19.53,Makerere University Weather Station 94,20.75000016
2025-09-27 21:00:00+00:00,airqo_g5341,hourly,97.26333333,0.331802,32.563587,airqo,13.91,13.91,Makerere University Weather Station 94,21.32166667
2025-09-27 21:00:00+00:00,airqo_g5339,hourly,83.37499946,0,0,airqo,20.09,20.09,Makerere University Weather Station 94,20.75000016
2025-09-27 22:00:00+00:00,aq_g506,hourly,0,0,0,airqo,48.18,48.18,Makerere University Weather Station 94,0
2025-09-27 22:00:00+00:00,airqo_g5339,hourly,84.36666727,0,0,airqo,11.29,11.29,Makerere University Weather Station 94,20
2025-09-27 22:00:00+00:00,aq_g501,hourly,84.36666727,0,0,airqo,15.39,15.39,Makerere University Weather Station 94,20
2025-09-27 22:00:00+00:00,airqo_g5341,hourly,84.36666727,0.340908,32.568245,airqo,15.07,15.07,Makerere University Weather Station 94,20
2025-09-27 23:00:00+00:00,aq_g506,hourly,85.33333292,0,0,airqo,10.47,10.47,Makerere University Weather Station 94,19.53333346
2025-09-27 23:00:00+00:00,aq_g501,hourly,85.33333292,0,0,airqo,15.9,15.9,Makerere University Weather Station 94,19.53333346
2025-09-27 23:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,35.56,35.56,Makerere University Weather Station 94,
2025-09-27 23:00:00+00:00,airqo_g5341,hourly,85.33333292,0.340908,32.568245,airqo,12.17,12.17,Makerere University Weather Station 94,19.53333346
2025-09-28 00:00:00+00:00,aq_g501,hourly,85.20000031,0,0,airqo,9.32,9.32,Makerere University Weather Station 94,19.42499971
2025-09-28 00:00:00+00:00,airqo_g5341,hourly,97.966,0.33353,32.568573,airqo,17.74,17.74,Makerere University Weather Station 94,20.24625
2025-09-28 00:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,33.59,33.59,Makerere University Weather Station 94,
2025-09-28 00:00:00+00:00,aq_g506,hourly,0,0,0,airqo,14.96,14.96,Makerere University Weather Station 94,0
2025-09-28 01:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,60.72,60.72,Makerere University Weather Station 94,
2025-09-28 01:00:00+00:00,aq_g506,hourly,0,0,0,airqo,15.26,15.26,Makerere University Weather Station 94,0
2025-09-28 01:00:00+00:00,aq_g501,hourly,86.59999967,0,0,airqo,9.57,9.57,Makerere University Weather Station 94,19.37499952
2025-09-28 01:00:00+00:00,airqo_g5341,hourly,,0.333628571,32.56864371,airqo,49.63,49.63,Makerere University Weather Station 94,20.25285714
2025-09-28 02:00:00+00:00,aq_g501,hourly,85.25000066,0,0,airqo,13.23,13.23,Makerere University Weather Station 94,19.23333327
2025-09-28 02:00:00+00:00,aq_g506,hourly,85.25000066,0,0,airqo,8.21,8.21,Makerere University Weather Station 94,19.23333327
2025-09-28 02:00:00+00:00,airqo_g5341,hourly,85.25000066,0.333668,32.568672,airqo,9.03,9.03,Makerere University Weather Station 94,19.23333327
2025-09-28 02:00:00+00:00,airqo_g5339,hourly,,0,0,airqo,74.02,74.02,Makerere University Weather Station 94,
2025-09-28 03:00:00+00:00,airqo_g5339,hourly,86.53333286,0,0,airqo,13.39,13.39,Makerere University Weather Station 94,19.08333365
2025-09-28 03:00:00+00:00,aq_g501,hourly,86.53333286,0,0,airqo,13.67,13.67,Makerere University Weather Station 94,19.08333365
2025-09-28 03:00:00+00:00,aq_g506,hourly,0,0,0,airqo,12.37,12.37,Makerere University Weather Station 94,0
2025-09-28 03:00:00+00:00,airqo_g5341,hourly,98.15,0.333644167,32.56865617,airqo,16.69,16.69,Makerere University Weather Station 94,19.965
2025-09-28 04:00:00+00:00,airqo_g5339,hourly,88.61666769,0,0,airqo,31.48,31.48,Makerere University Weather Station 94,19.05833356
2025-09-28 04:00:00+00:00,aq_g506,hourly,0,0,0,airqo,11.11,11.11,Makerere University Weather Station 94,0
2025-09-28 04:00:00+00:00,aq_g501,hourly,0,0,0,airqo,26.42,26.42,Makerere University Weather Station 94,0
2025-09-28 04:00:00+00:00,airqo_g5341,hourly,88.61666769,0.333525,32.568577,airqo,14.7,14.7,Makerere University Weather Station 94,19.05833356
2025-09-28 05:00:00+00:00,airqo_g5339,hourly,90.61666727,0,0,airqo,24.05,24.05,Makerere University Weather Station 94,19.4083333
2025-09-28 05:00:00+00:00,aq_g506,hourly,90.61666727,0,0,airqo,37.2,37.2,Makerere University Weather Station 94,19.4083333
